id_acteur,nom,prenom,parti,debut,nom_parti
PA794286,Frigout,Anne-Sophie,PO761239,2022-12-02,Rassemblement national
PA719504,Lagleize,Jean-Luc,PO684938,2017-12-01,Mouvement Démocrate
PA793860,Zgainski,Frédéric,PO806430,2022-12-02,Ensemble
PA795362,Belluco,Lisa,PO852530,2024-12-04,Les Écologistes - EELV
PA795362,Belluco,Lisa,PO852530,2025-12-03,Les Écologistes - EELV
PA795362,Belluco,Lisa,PO684936,2022-12-02,Europe Écologie Les Verts
PA719972,Sarles,Nathalie,PO761294,2018-12-01,La République en Marche
PA719972,Sarles,Nathalie,PO744854,2017-12-01,En marche !
PA722284,Fuchs,Bruno,PO833003,2025-12-03,Ensemble ! (majorité présidentielle)
PA722284,Fuchs,Bruno,PO684938,2017-12-01,Mouvement Démocrate
PA722284,Fuchs,Bruno,PO806430,2022-12-02,Ensemble
PA722284,Fuchs,Bruno,PO833003,2024-12-04,Ensemble ! (majorité présidentielle)
PA721150,Holroyd,Alexandre,PO744854,2017-12-01,En marche !
PA721150,Holroyd,Alexandre,PO806430,2022-12-02,Ensemble
PA721150,Holroyd,Alexandre,PO761294,2018-12-01,La République en Marche
PA841873,Limongi,Julien,PO761239,2024-12-04,Rassemblement national
PA841873,Limongi,Julien,PO761239,2025-12-03,Rassemblement national
PA842085,Humbert,Sébastien,PO761239,2024-12-04,Rassemblement national
PA842085,Humbert,Sébastien,PO761239,2025-12-03,Rassemblement national
PA793872,Oziol,Nathalie,PO744856,2022-12-02,La France Insoumise
PA793872,Oziol,Nathalie,PO744856,2025-12-03,La France Insoumise
PA793872,Oziol,Nathalie,PO744856,2024-12-04,La France Insoumise
PA736201,Taillé-Polian,Sophie,PO852530,2024-12-04,Les Écologistes - EELV
PA736201,Taillé-Polian,Sophie,PO852530,2025-12-03,Les Écologistes - EELV
PA736201,Taillé-Polian,Sophie,PO684936,2022-12-02,Europe Écologie Les Verts
PA721482,Valence,David,PO806430,2022-12-02,Ensemble
PA720846,Lachaud,Bastien,PO744856,2024-12-04,La France Insoumise
PA720846,Lachaud,Bastien,PO744856,2022-12-02,La France Insoumise
PA720846,Lachaud,Bastien,PO744856,2025-12-03,La France Insoumise
PA720846,Lachaud,Bastien,PO744856,2017-12-01,La France Insoumise
PA840801,Fouquart,Emmanuel,PO761239,2024-12-04,Rassemblement national
PA840801,Fouquart,Emmanuel,PO761239,2025-12-03,Rassemblement national
PA794638,Catteau,Victor,PO761239,2022-12-02,Rassemblement national
PA677483,Mazars,Stéphane,PO806430,2022-12-02,Ensemble
PA677483,Mazars,Stéphane,PO833003,2025-12-03,Ensemble ! (majorité présidentielle)
PA677483,Mazars,Stéphane,PO833003,2024-12-04,Ensemble ! (majorité présidentielle)
PA677483,Mazars,Stéphane,PO744854,2017-12-01,En marche !
PA677483,Mazars,Stéphane,PO761294,2018-12-01,La République en Marche
PA721286,Ramadier,Alain,PO710396,2017-12-01,Les Républicains
PA720692,Roussel,Fabien,PO684926,2017-12-01,Parti communiste français
PA720692,Roussel,Fabien,PO684926,2022-12-02,Parti communiste français
PA721352,Cazarian,Danièle,PO744854,2017-12-01,En marche !
PA721352,Cazarian,Danièle,PO761294,2018-12-01,La République en Marche
PA718756,Bono-Vandorme,Aude,PO761294,2018-12-01,La République en Marche
PA718756,Bono-Vandorme,Aude,PO744854,2017-12-01,En marche !
PA608826,Duby-Muller,Virginie,PO710396,2017-12-01,Les Républicains
PA608826,Duby-Muller,Virginie,PO710396,2025-12-03,Les Républicains
PA608826,Duby-Muller,Virginie,PO684942,2012-12-01,Union pour un Mouvement Populaire
PA608826,Duby-Muller,Virginie,PO710396,2022-12-02,Les Républicains
PA608826,Duby-Muller,Virginie,PO710396,2015-12-01,Les Républicains
PA608826,Duby-Muller,Virginie,PO710396,2024-12-04,Les Républicains
PA840857,Lechon,Nadine,PO761239,2025-12-03,Rassemblement national
PA840857,Lechon,Nadine,PO761239,2024-12-04,Rassemblement national
PA330357,Dussopt,Olivier,PO684932,2017-12-01,Parti socialiste
PA330357,Dussopt,Olivier,PO684932,2012-12-01,Parti socialiste
PA267450,Delatte,Rémi,PO684942,2012-12-01,Union pour un Mouvement Populaire
PA267450,Delatte,Rémi,PO710396,2017-12-01,Les Républicains
PA267450,Delatte,Rémi,PO710396,2015-12-01,Les Républicains
PA795430,Delautrette,Stéphane,PO684932,2022-12-02,Parti socialiste
PA795430,Delautrette,Stéphane,PO684932,2024-12-04,Parti socialiste
PA795430,Delautrette,Stéphane,PO684932,2025-12-03,Parti socialiste
PA796132,Garrido,Raquel,PO744856,2022-12-02,La France Insoumise
PA721776,Baichère,Didier,PO744854,2017-12-01,En marche !
PA721776,Baichère,Didier,PO761294,2018-12-01,La République en Marche
PA719942,Baudu,Stéphane,PO684938,2018-12-01,Mouvement Démocrate
PA795864,Cazeneuve,Pierre,PO833003,2024-12-04,Ensemble ! (majorité présidentielle)
PA795864,Cazeneuve,Pierre,PO833003,2025-12-03,Ensemble ! (majorité présidentielle)
PA795864,Cazeneuve,Pierre,PO806430,2022-12-02,Ensemble
PA720100,Pradié,Aurélien,PO710396,2017-12-01,Les Républicains
PA720100,Pradié,Aurélien,PO710396,2022-12-02,Les Républicains
PA720100,Pradié,Aurélien,PO744858,2025-12-03,Régions et peuples solidaires
PA720100,Pradié,Aurélien,PO744858,2024-12-04,Régions et peuples solidaires
PA794106,Taurinya,Andrée,PO744856,2022-12-02,La France Insoumise
PA794106,Taurinya,Andrée,PO744856,2024-12-04,La France Insoumise
PA794106,Taurinya,Andrée,PO744856,2025-12-03,La France Insoumise
PA795278,Bellamy,Béatrice,PO852528,2025-12-03,Horizons
PA795278,Bellamy,Béatrice,PO806430,2022-12-02,Ensemble
PA795278,Bellamy,Béatrice,PO852528,2024-12-04,Horizons
PA795672,Le Gall,Arnaud,PO744856,2025-12-03,La France Insoumise
PA795672,Le Gall,Arnaud,PO744856,2024-12-04,La France Insoumise
PA795672,Le Gall,Arnaud,PO744856,2022-12-02,La France Insoumise
PA793342,Martin,Alexandra,PO710396,2025-12-03,Les Républicains
PA793342,Martin,Alexandra,PO710396,2022-12-02,Les Républicains
PA793342,Martin,Alexandra,PO710396,2024-12-04,Les Républicains
PA719186,Khattabi,Fadila,PO744854,2017-12-01,En marche !
PA719186,Khattabi,Fadila,PO806430,2022-12-02,Ensemble
PA719186,Khattabi,Fadila,PO761294,2018-12-01,La République en Marche
PA841395,Michelet,Maxime,PO852532,2024-12-04,UDR - Union des Droites pour la République
PA841395,Michelet,Maxime,PO852532,2025-12-03,UDR - Union des Droites pour la République
PA841713,Tavernier,Boris,PO852530,2024-12-04,Les Écologistes - EELV
PA841713,Tavernier,Boris,PO852530,2025-12-03,Les Écologistes - EELV
PA795298,Legavre,Jérôme,PO744856,2025-12-03,La France Insoumise
PA795298,Legavre,Jérôme,PO744856,2024-12-04,La France Insoumise
PA795298,Legavre,Jérôme,PO744856,2022-12-02,La France Insoumise
PA842097,Roy,Sophie-Laurence,PO761239,2025-12-03,Rassemblement national
PA842097,Roy,Sophie-Laurence,PO761239,2024-12-04,Rassemblement national
PA719436,Meizonnet,Nicolas,PO761239,2024-12-04,Rassemblement national
PA719436,Meizonnet,Nicolas,PO761239,2020-12-01,Rassemblement national
PA719436,Meizonnet,Nicolas,PO761239,2022-12-02,Rassemblement national
PA719436,Meizonnet,Nicolas,PO761239,2025-12-03,Rassemblement national
PA722336,Thiébaut,Vincent,PO744854,2017-12-01,En marche !
PA722336,Thiébaut,Vincent,PO852528,2024-12-04,Horizons
PA722336,Thiébaut,Vincent,PO806430,2022-12-02,Ensemble
PA722336,Thiébaut,Vincent,PO852528,2025-12-03,Horizons
PA722336,Thiébaut,Vincent,PO761294,2018-12-01,La République en Marche
PA610634,Azerot,Bruno Nestor,PO684926,2017-12-01,Parti communiste français
PA610634,Azerot,Bruno Nestor,PO685868,2012-12-01,Mouvement Initiative populaire
PA610634,Azerot,Bruno Nestor,PO685868,2013-12-01,Mouvement Initiative populaire
PA720968,Benin,Justine,PO684938,2017-12-01,Mouvement Démocrate
PA718706,Fontaine-Domeizel,Emmanuelle,PO744854,2017-12-01,En marche !
PA718706,Fontaine-Domeizel,Emmanuelle,PO761294,2018-12-01,La République en Marche
PA795240,Reid Arbelot,Mereana,PO744862,2024-12-04,Tavini Huiraatira No Te Ao Ma'ohi - Front de libération de Polynésie
PA795240,Reid Arbelot,Mereana,PO684926,2023-12-01,Parti communiste français
PA795240,Reid Arbelot,Mereana,PO744862,2025-12-03,Tavini Huiraatira No Te Ao Ma'ohi - Front de libération de Polynésie
PA267780,Firmin Le Bodo,Agnès,PO684938,2019-12-01,Mouvement Démocrate
PA267780,Firmin Le Bodo,Agnès,PO852528,2025-12-03,Horizons
PA267780,Firmin Le Bodo,Agnès,PO852528,2024-12-04,Horizons
PA267780,Firmin Le Bodo,Agnès,PO744864,2017-12-01,"Union des démocrates, radicaux et libéraux"
PA606212,Collard,Gilbert,PO684946,2017-12-01,Front National
PA606212,Collard,Gilbert,PO761239,2018-12-01,Rassemblement national
PA606212,Collard,Gilbert,PO684946,2012-12-01,Front National
PA720552,Rauch,Isabelle,PO744854,2017-12-01,En marche !
PA720552,Rauch,Isabelle,PO852528,2025-12-03,Horizons
PA720552,Rauch,Isabelle,PO852528,2024-12-04,Horizons
PA720552,Rauch,Isabelle,PO806430,2022-12-02,Ensemble
PA720552,Rauch,Isabelle,PO761294,2018-12-01,La République en Marche
PA719790,Chalumeau,Philippe,PO744854,2017-12-01,En marche !
PA719790,Chalumeau,Philippe,PO761294,2018-12-01,La République en Marche
PA720806,Gayte,Laurence,PO744854,2017-12-01,En marche !
PA720806,Gayte,Laurence,PO761294,2018-12-01,La République en Marche
PA794030,Jolly,Alexis,PO761239,2025-12-03,Rassemblement national
PA794030,Jolly,Alexis,PO761239,2022-12-02,Rassemblement national
PA794030,Jolly,Alexis,PO761239,2024-12-04,Rassemblement national
PA719338,Melchior,Graziella,PO761294,2018-12-01,La République en Marche
PA719338,Melchior,Graziella,PO806430,2022-12-02,Ensemble
PA719338,Melchior,Graziella,PO833003,2025-12-03,Ensemble ! (majorité présidentielle)
PA719338,Melchior,Graziella,PO833003,2024-12-04,Ensemble ! (majorité présidentielle)
PA719338,Melchior,Graziella,PO744854,2017-12-01,En marche !
PA721486,Naegelen,Christophe,PO744864,2017-12-01,"Union des démocrates, radicaux et libéraux"
PA721486,Naegelen,Christophe,PO806444,2022-12-02,"Union des démocrates européens, centristes et indépendants"
PA721486,Naegelen,Christophe,PO806444,2024-12-04,"Union des démocrates européens, centristes et indépendants"
PA721486,Naegelen,Christophe,PO806444,2025-12-03,"Union des démocrates européens, centristes et indépendants"
PA795266,Carel,Agnès,PO806430,2022-12-02,Ensemble
PA795184,Le Gayic,Tematai,PO684926,2022-12-02,Parti communiste français
PA722094,Hennion,Christine,PO761294,2018-12-01,La République en Marche
PA722094,Hennion,Christine,PO744854,2017-12-01,En marche !
PA722374,Isaac-Sibille,Cyrille,PO684938,2017-12-01,Mouvement Démocrate
PA722374,Isaac-Sibille,Cyrille,PO833003,2024-12-04,Ensemble ! (majorité présidentielle)
PA722374,Isaac-Sibille,Cyrille,PO806430,2022-12-02,Ensemble
PA722374,Isaac-Sibille,Cyrille,PO833003,2025-12-03,Ensemble ! (majorité présidentielle)
PA840947,Hervieu,Catherine,PO852530,2025-12-03,Les Écologistes - EELV
PA840947,Hervieu,Catherine,PO852530,2024-12-04,Les Écologistes - EELV
PA718962,Zulesi,Jean-Marc,PO744854,2017-12-01,En marche !
PA718962,Zulesi,Jean-Marc,PO761294,2018-12-01,La République en Marche
PA718962,Zulesi,Jean-Marc,PO806430,2022-12-02,Ensemble
PA606098,Marleix,Olivier,PO710396,2024-12-04,Les Républicains
PA606098,Marleix,Olivier,PO684942,2012-12-01,Union pour un Mouvement Populaire
PA606098,Marleix,Olivier,PO710396,2015-12-01,Les Républicains
PA606098,Marleix,Olivier,PO710396,2022-12-02,Les Républicains
PA606098,Marleix,Olivier,PO710396,2017-12-01,Les Républicains
PA267585,Vercamer,Francis,PO685872,2012-12-01,Association PSLE - Nouveau Centre
PA267585,Vercamer,Francis,PO744864,2017-12-01,"Union des démocrates, radicaux et libéraux"
PA783468,El Aaraje,Lamia,PO684932,2021-12-01,Parti socialiste
PA605782,Marcangeli,Laurent,PO684942,2012-12-01,Union pour un Mouvement Populaire
PA605782,Marcangeli,Laurent,PO852528,2025-12-03,Horizons
PA605782,Marcangeli,Laurent,PO806430,2022-12-02,Ensemble
PA605782,Marcangeli,Laurent,PO710396,2015-12-01,Les Républicains
PA605782,Marcangeli,Laurent,PO852528,2024-12-04,Horizons
PA722328,Kremer,Eliane,PO710396,2024-12-04,Les Républicains
PA795868,Castor,Jean-Victor,PO852531,2025-12-03,Mouvement de décolonisation et d'émancipation sociale
PA795868,Castor,Jean-Victor,PO852531,2024-12-04,Mouvement de décolonisation et d'émancipation sociale
PA795868,Castor,Jean-Victor,PO684926,2022-12-02,Parti communiste français
PA720838,Bourouaha,Soumya,PO684926,2024-12-04,Parti communiste français
PA720838,Bourouaha,Soumya,PO684926,2022-12-02,Parti communiste français
PA720838,Bourouaha,Soumya,PO684926,2025-12-03,Parti communiste français
PA719080,Marsaud,Sandra,PO806430,2022-12-02,Ensemble
PA719080,Marsaud,Sandra,PO833003,2024-12-04,Ensemble ! (majorité présidentielle)
PA719080,Marsaud,Sandra,PO833003,2025-12-03,Ensemble ! (majorité présidentielle)
PA719080,Marsaud,Sandra,PO744854,2017-12-01,En marche !
PA719080,Marsaud,Sandra,PO761294,2018-12-01,La République en Marche
PA720644,Nury,Jérôme,PO744858,2025-12-03,Régions et peuples solidaires
PA720644,Nury,Jérôme,PO710396,2017-12-01,Les Républicains
PA720644,Nury,Jérôme,PO710396,2024-12-04,Les Républicains
PA720644,Nury,Jérôme,PO710396,2022-12-02,Les Républicains
PA842279,Bamana,Anchya,PO761239,2025-12-03,Rassemblement national
PA842279,Bamana,Anchya,PO761239,2024-12-04,Rassemblement national
PA841613,de Fleurian,Marc,PO761239,2024-12-04,Rassemblement national
PA841613,de Fleurian,Marc,PO761239,2025-12-03,Rassemblement national
PA722110,Wulfranc,Hubert,PO684926,2017-12-01,Parti communiste français
PA722110,Wulfranc,Hubert,PO684926,2022-12-02,Parti communiste français
PA720268,Damaisin,Olivier,PO761294,2018-12-01,La République en Marche
PA720268,Damaisin,Olivier,PO761294,2021-12-01,La République en Marche
PA720268,Damaisin,Olivier,PO744864,2020-12-01,"Union des démocrates, radicaux et libéraux"
PA720268,Damaisin,Olivier,PO744854,2017-12-01,En marche !
PA722312,Bessot Ballot,Barbara,PO744854,2017-12-01,En marche !
PA722312,Bessot Ballot,Barbara,PO761294,2018-12-01,La République en Marche
PA721314,Schellenberger,Raphaël,PO710396,2017-12-01,Les Républicains
PA721314,Schellenberger,Raphaël,PO744858,2025-12-03,Régions et peuples solidaires
PA721314,Schellenberger,Raphaël,PO744858,2024-12-04,Régions et peuples solidaires
PA721314,Schellenberger,Raphaël,PO710396,2022-12-02,Les Républicains
PA720492,Osson,Catherine,PO744854,2017-12-01,En marche !
PA720492,Osson,Catherine,PO761294,2018-12-01,La République en Marche
PA796026,Lechanteux,Julie,PO761239,2025-12-03,Rassemblement national
PA796026,Lechanteux,Julie,PO761239,2022-12-02,Rassemblement national
PA796026,Lechanteux,Julie,PO761239,2024-12-04,Rassemblement national
PA719258,Delpon,Michel,PO744854,2017-12-01,En marche !
PA719258,Delpon,Michel,PO761294,2018-12-01,La République en Marche
PA719364,O'Petit,Claire,PO761294,2018-12-01,La République en Marche
PA719364,O'Petit,Claire,PO744854,2017-12-01,En marche !
PA719938,Fesneau,Marc,PO684938,2017-12-01,Mouvement Démocrate
PA719938,Fesneau,Marc,PO833003,2024-12-04,Ensemble ! (majorité présidentielle)
PA719938,Fesneau,Marc,PO833003,2025-12-03,Ensemble ! (majorité présidentielle)
PA309643,Besse,Véronique,PO710611,2015-12-01,Debout la France
PA309643,Besse,Véronique,PO710396,2022-12-02,Les Républicains
PA309643,Besse,Véronique,PO685859,2012-12-01,Indépendants de la France de métropole et d'outre-Mer
PA309643,Besse,Véronique,PO705103,2024-12-04,Non rattaché(s)
PA309643,Besse,Véronique,PO685817,2013-12-01,Debout la République
PA309643,Besse,Véronique,PO852532,2025-12-03,UDR - Union des Droites pour la République
PA268019,Lagarde,Jean-Christophe,PO684940,2012-12-01,"Union des radicaux centristes, indépendants et démocrates"
PA268019,Lagarde,Jean-Christophe,PO744864,2017-12-01,"Union des démocrates, radicaux et libéraux"
PA720298,Cariou,Émilie,PO761294,2018-12-01,La République en Marche
PA720298,Cariou,Émilie,PO684936,2020-12-01,Europe Écologie Les Verts
PA720298,Cariou,Émilie,PO744854,2017-12-01,En marche !
PA841419,Girard,Damien,PO852530,2025-12-03,Les Écologistes - EELV
PA841419,Girard,Damien,PO852530,2024-12-04,Les Écologistes - EELV
PA718902,Roussel,Cédric,PO744854,2017-12-01,En marche !
PA718902,Roussel,Cédric,PO761294,2018-12-01,La République en Marche
PA607553,Potier,Dominique,PO684932,2024-12-04,Parti socialiste
PA607553,Potier,Dominique,PO684932,2017-12-01,Parti socialiste
PA607553,Potier,Dominique,PO684932,2022-12-02,Parti socialiste
PA607553,Potier,Dominique,PO684932,2012-12-01,Parti socialiste
PA607553,Potier,Dominique,PO684932,2025-12-03,Parti socialiste
PA721616,Rupin,Pacôme,PO744854,2017-12-01,En marche !
PA721616,Rupin,Pacôme,PO761294,2018-12-01,La République en Marche
PA794434,Bentz,Christophe,PO761239,2024-12-04,Rassemblement national
PA794434,Bentz,Christophe,PO761239,2022-12-02,Rassemblement national
PA794434,Bentz,Christophe,PO761239,2025-12-03,Rassemblement national
PA721734,Michel-Kleisbauer,Philippe,PO684938,2017-12-01,Mouvement Démocrate
PA405480,Pupponi,François,PO684932,2017-12-01,Parti socialiste
PA405480,Pupponi,François,PO684938,2021-12-01,Mouvement Démocrate
PA405480,Pupponi,François,PO684932,2012-12-01,Parti socialiste
PA405480,Pupponi,François,PO744858,2018-12-01,Régions et peuples solidaires
PA794214,Bataillon,Quentin,PO806430,2022-12-02,Ensemble
PA719814,Colboc,Fabienne,PO806430,2022-12-02,Ensemble
PA719814,Colboc,Fabienne,PO744854,2017-12-01,En marche !
PA719814,Colboc,Fabienne,PO761294,2018-12-01,La République en Marche
PA720256,Bannier,Géraldine,PO833003,2025-12-03,Ensemble ! (majorité présidentielle)
PA720256,Bannier,Géraldine,PO684938,2017-12-01,Mouvement Démocrate
PA720256,Bannier,Géraldine,PO806430,2022-12-02,Ensemble
PA720256,Bannier,Géraldine,PO833003,2024-12-04,Ensemble ! (majorité présidentielle)
PA605745,Sansu,Nicolas,PO684926,2012-12-01,Parti communiste français
PA605745,Sansu,Nicolas,PO684926,2025-12-03,Parti communiste français
PA605745,Sansu,Nicolas,PO684926,2024-12-04,Parti communiste français
PA605745,Sansu,Nicolas,PO684926,2022-12-02,Parti communiste français
PA794914,Vincendet,Alexandre,PO710396,2022-12-02,Les Républicains
PA793102,Girard,Christian,PO761239,2024-12-04,Rassemblement national
PA793102,Girard,Christian,PO761239,2025-12-03,Rassemblement national
PA793102,Girard,Christian,PO761239,2022-12-02,Rassemblement national
PA267622,Valls,Manuel,PO744854,2017-12-01,En marche !
PA793948,Thierry,Nicolas,PO684936,2022-12-02,Europe Écologie Les Verts
PA793948,Thierry,Nicolas,PO852530,2025-12-03,Les Écologistes - EELV
PA793948,Thierry,Nicolas,PO852530,2024-12-04,Les Écologistes - EELV
PA608641,Blein,Yves,PO761294,2018-12-01,La République en Marche
PA608641,Blein,Yves,PO744854,2017-12-01,En marche !
PA608641,Blein,Yves,PO684932,2012-12-01,Parti socialiste
PA794430,Criaud,Michel,PO852528,2025-12-03,Horizons
PA795046,Yadan,Caroline,PO806430,2022-12-02,Ensemble
PA795046,Yadan,Caroline,PO833003,2025-12-03,Ensemble ! (majorité présidentielle)
PA795046,Yadan,Caroline,PO833003,2024-12-04,Ensemble ! (majorité présidentielle)
PA721674,Atger,Stéphanie,PO761294,2019-12-01,La République en Marche
PA795068,Chassaniol,Clara,PO806430,2022-12-02,Ensemble
PA1498,Goasguen,Claude,PO710396,2017-12-01,Les Républicains
PA1498,Goasguen,Claude,PO710396,2015-12-01,Les Républicains
PA1498,Goasguen,Claude,PO684942,2012-12-01,Union pour un Mouvement Populaire
PA267527,Saddier,Martial,PO710396,2017-12-01,Les Républicains
PA267527,Saddier,Martial,PO684942,2012-12-01,Union pour un Mouvement Populaire
PA267527,Saddier,Martial,PO710396,2015-12-01,Les Républicains
PA842187,Cathala,Gabrielle,PO744856,2024-12-04,La France Insoumise
PA842187,Cathala,Gabrielle,PO744856,2025-12-03,La France Insoumise
PA342935,Dubois,Marianne,PO710396,2017-12-01,Les Républicains
PA342935,Dubois,Marianne,PO684942,2012-12-01,Union pour un Mouvement Populaire
